Genes,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Median_p_values
Epas1,7.987907115521148e-09,3.369191178094081e-08,3.179921582384851e-07,8.597462037814609e-10,9.201560183092176e-09,2.5296520962263895e-11,3.747171918546607e-09,1.5864137920845087e-06,2.5801061524424604e-10,2.2239622937504464e-10,1.261295979596846e-10,6.574208266902744e-08,3.6104688749540872e-09,1.9021292116346404e-06,6.024383063501139e-08,1.725551845994527e-08,1.1408011322239382e-08,2.7737561898776293e-08,9.078818932639234e-11,2.5090245395615703e-09,3.710156861904365e-09,2.392847559760297e-10,1.288178996014904e-09,1.1047637374879682e-08,4.525305210855023e-12,8.079438378587156e-10,7.508598347183546e-09,7.37892604135121e-11,2.99616653416004e-07,1.1121107050739529e-11,2.735215602454274e-10,6.994153405318478e-09,2.791664585905372e-09,1.0160097223915819e-11,1.0490065146484056e-09,2.8835199150686904e-10,2.748234743537568e-06,1.299646626194689e-09,6.29523152467928e-10,1.0711400482953682e-09,2.3805453458766795e-08,1.0630021527446004e-06,3.0221307428939317e-09,2.596483929731702e-11,2.276653286172897e-08,3.377541706935462e-09,1.071912574386792e-11,8.648992146933347e-07,8.425266374852384e-12,4.383940526478585e-09,1.1777852836567713e-07,9.54932586343987e-10,5.633861508897119e-09,6.550335256793431e-09,3.9274331133367374e-10,9.509901532444732e-11,3.6917215110792027e-08,4.2983894542707954e-08,5.323686995908473e-08,3.925241992220926e-08,2.8196365255334712e-09,5.113754866953632e-09,8.965306736103217e-09,1.1696757373875886e-09,1.9755409221037296e-08,1.5199384408767558e-07,1.8291206399281929e-06,1.3894243946893386e-07,2.151942038226075e-09,2.5625724248494277e-07,1.1582817162031048e-11,2.914331047605714e-12,7.631211397975349e-07,4.52783140807167e-11,3.6225869950728555e-07,2.557310911980702e-09,5.187515551576098e-11,8.753474998937082e-11,2.4203967802966568e-11,2.1294157089657102e-10,7.753827793605481e-09,6.789516326543115e-09,2.5474684446472484e-10,1.0258363054258585e-10,2.973145745603659e-09,4.900804679777237e-09,1.0246643278861742e-10,9.628086500609746e-08,1.4340337329427172e-07,4.157617052656591e-08,2.252071612297065e-10,8.687409546291178e-10,2.6902266847601027e-10,1.2828543067944566e-08,1.5454082538884766e-11,1.4851004257988775e-09,4.77914278107482e-10,1.2029780218713317e-08,6.33565340669925e-08,1.1950076849721266e-10,3.199836224914697e-09
Rhoq,4.80354547877767e-08,1.6299773690123867e-05,1.955695315213753e-05,4.322433363181025e-07,5.407257084522569e-06,1.9018439315674938e-06,3.017880201378172e-07,2.8157761462618726e-05,8.267618098649812e-07,6.234410336993028e-05,7.690275711797418e-06,2.6659630232965193e-06,4.454727022661282e-05,4.979790713120693e-05,1.9244839594412177e-05,6.349301119878877e-07,2.6319750948387073e-10,7.638056410422373e-07,9.009662826906116e-07,9.149089433475475e-09,7.824440576487533e-05,7.083515449384532e-06,8.678371691282297e-05,1.0952878380024952e-06,4.115656491191411e-07,0.0009490669156142092,0.000887864849358934,7.475242528433353e-06,8.344931955870854e-13,4.620788896393685e-06,6.13634831062344e-07,4.095650388272577e-08,2.2654154224541507e-05,2.594212836961107e-05,9.692276999057189e-06,3.4926930660622605e-08,0.00017471796161061865,4.907616514418073e-08,7.905410772021447e-06,9.7982701859398e-08,0.00029613140902746184,6.058730661245752e-07,2.8741668753656215e-06,8.514876618498265e-08,2.8966480030952874e-05,6.079718809481673e-07,2.382947533789783e-08,8.51230149356033e-07,4.782687302057491e-11,6.0788330340948e-09,9.371290416177801e-05,1.4311607097946735e-07,5.206461342048371e-06,2.3305307013715272e-07,1.7625145115603393e-07,5.036982693252292e-06,1.1508458488434878e-06,7.442018268986616e-06,4.7303993896382184e-07,3.055468520301404e-09,1.2394653163595901e-05,7.714502300708669e-09,2.1130463596893256e-06,2.5759032460432394e-07,3.2321071322040773e-06,1.2950594397654406e-06,7.258355894213646e-07,1.4361817018114984e-07,3.252554650186414e-08,1.702647338314918e-06,3.486571533281068e-09,0.000428290460449317,1.060963783333063e-09,1.3918219478933754e-06,6.240256632010842e-08,1.104313726972747e-06,5.8550174966524545e-05,3.491771841808047e-05,1.984034332844071e-08,3.051163837252715e-07,2.750353894294642e-05,6.891684493743117e-08,0.00014183795237399194,0.00010685381528835414,4.636150659345634e-07,6.064450934431565e-09,6.018233199139312e-07,3.0882451083358025e-07,1.3764272386151824e-08,1.9516112282837034e-05,3.2959100039047285e-05,5.386432466404987e-07,4.525939141443112e-06,8.825291663900417e-07,1.1165585953995166e-07,5.074159167356279e-08,1.982817649481716e-09,0.003056935650711748,1.7449311349553442e-06,1.61574504319542e-05,1.0998007824876211e-06
Cript,6.280427146651847e-07,3.5144204769620543e-07,1.577084932622955e-08,1.3185566042164533e-08,2.826024872853618e-08,7.734969913550203e-07,3.877386370576396e-08,2.100039131047412e-08,1.323768146021874e-06,1.4870111460338134e-07,1.1463908623421336e-06,1.5278169308797623e-07,4.870262356716098e-06,7.058432704508697e-08,2.6540331982078626e-06,1.0347075785335497e-07,0.00010484464795531068,4.2921953714242043e-07,2.036735985531085e-06,4.269439995421608e-05,2.840570770849386e-07,1.1275688502262032e-05,8.260506763227666e-08,5.184197723066996e-07,2.5171220552296124e-09,0.00013735619511123868,1.3188775108397116e-07,8.334581597518284e-06,1.9363745509548115e-05,1.8407439898207616e-06,1.3972555469167294e-06,1.3112783402121856e-05,7.25703480041311e-06,2.716758535740654e-06,0.00017116784602762318,1.7372171725712798e-06,7.941366875540981e-06,1.4840785781199665e-06,4.649237164171351e-06,7.10186131249723e-07,1.9153142405026428e-08,4.7035088872856145e-09,3.8325159007878043e-08,2.458053455178395e-07,4.30295608772955e-06,2.3012157694960938e-08,3.002641326504156e-07,8.754661213120841e-06,3.244887169326402e-08,1.889962443097466e-05,2.8535829507506725e-07,4.588646069341115e-08,4.0742619635965245e-08,2.5810780886514974e-06,1.5471234594160485e-05,1.290274340570342e-07,5.725728224498979e-07,2.4693729556475574e-06,0.00024199421716838588,3.0174610911855382e-06,9.60969312743431e-08,4.145698050590836e-06,1.753754365667245e-07,1.3273110775534133e-09,3.454815523758711e-10,1.424913137221597e-06,1.2160335142556289e-08,3.859910682548838e-06,1.6226246045132808e-06,7.866864503556299e-07,2.8974259094107457e-09,7.278947523300333e-07,4.784105319724871e-07,1.159824167402819e-06,6.164418324558432e-06,5.737805016778624e-07,3.469382945650039e-06,2.596911491132382e-08,6.424462404418371e-07,5.047260155835601e-08,1.5431907919462358e-06,2.1403523120698464e-06,1.0680942750396262e-11,6.778625171269315e-07,9.101263250849765e-08,5.989548677757372e-06,3.055797134516721e-05,1.495371641352152e-09,6.289656509130987e-06,6.480084291569835e-07,3.31759358628297e-08,8.271869690186932e-07,5.671015998179927e-09,3.961400981408754e-06,1.4183009112595446e-08,9.146974164531841e-10,1.776384456003759e-06,2.3547830765456654e-07,4.789739750160682e-10,5.2893481360681316e-06,6.629354731419575e-07
Calm2,2.3542065387187813e-10,4.185113328820106e-12,2.2054266719928935e-11,1.9435207203357117e-12,1.9357286124192337e-09,6.423493198600571e-10,9.446795117070198e-11,7.550507528881578e-12,2.3213626820898845e-10,7.536308321639717e-12,1.1030099056138494e-10,5.433805795715031e-08,1.2131878947456592e-10,5.692898457153865e-13,1.1854392764025395e-08,4.094988427491911e-11,2.825277982566585e-09,2.227956779301547e-13,3.807263839799807e-12,2.232556158081531e-09,4.29359509181026e-10,1.7416691584323683e-09,4.41489447519864e-11,2.95612422990836e-11,2.9120333823454494e-08,1.0349871432376802e-08,7.4922805005008e-10,4.8793007662249624e-08,3.249903864914402e-11,1.7116644831210478e-11,7.052506653022221e-10,2.753588337815153e-11,2.0836039692572656e-10,1.4057853422768486e-09,1.2732225589823566e-10,2.7031462463754963e-08,2.957070893883334e-10,1.6950137687135961e-13,8.368302824607986e-10,6.415791794036946e-09,8.298238992892637e-10,2.2861080707710104e-08,1.4268211980730021e-09,3.3535841908238084e-09,1.0459291414573008e-08,4.0014622839060273e-10,1.3576122514366047e-08,1.184789868010022e-08,2.04617374050387e-09,1.1131579301484443e-12,6.143769671570545e-14,2.8002193190965478e-11,2.112867545345985e-10,1.0675228095972752e-11,2.3217174737262283e-10,2.8530233105420674e-09,1.8032142226592547e-10,1.6262274008706758e-12,2.69839143073607e-09,4.7363654926641956e-08,1.2083114370424377e-10,5.448179992933987e-10,2.139837967533083e-09,1.9667871992623304e-10,7.293942105246723e-11,2.47118977020014e-13,8.885624049314593e-09,4.773744263471079e-12,5.7286415766670155e-12,4.475477516441179e-08,9.230841236633309e-11,5.071138874140743e-10,4.508034246297894e-11,1.3934988190557313e-09,4.986028778107793e-11,2.4848344465783705e-09,3.2201006524054534e-11,1.914130744206954e-11,1.3110720859206633e-11,1.827573737870695e-07,3.25169288829541e-10,2.9023205751201885e-11,9.142452865771091e-10,3.039873064701843e-10,1.3703542947790732e-09,1.4889380338539345e-10,2.244571524902099e-08,3.013051426979824e-09,1.2641328268782192e-09,6.952180794987215e-11,8.012530219053736e-11,1.0048357947803712e-12,3.0067612898034733e-09,3.1016836570396506e-10,1.3472520085727811e-08,8.616554525819787e-11,1.0728267573429758e-06,1.0750523289848783e-10,1.2611557149750575e-10,2.372871257928255e-10,2.363538898323518e-10
Msh2,7.980270061171743e-08,1.0994304653087596e-07,3.52116920128234e-09,1.1610324727778103e-08,9.189992933613088e-07,8.117298057556724e-07,5.8601490598991644e-09,4.216458604887091e-10,2.4560585172645353e-08,5.908492812399574e-10,2.0990898080250282e-07,1.831476916778605e-07,1.7643497446315006e-07,8.312525156716754e-09,2.564160841626008e-07,1.7655865424554953e-07,2.0758890634592795e-08,1.0833023703473235e-08,8.096441515924899e-08,2.426643863820507e-08,7.725984581560177e-10,7.966686131112499e-08,3.446951971191587e-06,2.494105220812198e-07,7.22460948834997e-07,5.236971173171182e-11,2.0785397988576176e-07,1.6670710228944264e-06,2.0550352801384276e-08,1.8600629296854035e-09,2.587291212855565e-07,5.893364592389532e-07,3.80356202697355e-08,1.9126616329042035e-06,3.126657310214463e-08,2.4106264692990726e-09,5.39302781532523e-08,2.758291349761284e-07,6.257444911221656e-07,9.824961922281933e-08,1.2514920631955685e-08,4.84855592205381e-06,5.087045722796159e-09,5.480959825713393e-09,1.7115331634879684e-07,1.7862043395233116e-07,4.815588425517536e-08,6.590449399411125e-08,3.2948307501162342e-06,1.4559097265142819e-07,3.3135987115814623e-09,3.5392843166569714e-10,4.008651766727649e-10,1.8557992696934128e-06,1.3548297372803756e-08,5.2318801101824424e-08,2.480966437092102e-06,6.00450872463401e-06,1.9978676543806e-08,2.688723510921072e-06,7.305802233581388e-09,1.1174862250004567e-08,7.188908315135943e-09,3.4446114524500145e-07,6.423192040141363e-08,4.841993832465011e-06,1.6200360181136816e-07,3.604393218160296e-08,2.9222170225906337e-08,2.030720226721476e-08,7.418308380811902e-08,1.2928306188320826e-06,1.3168289298396143e-06,7.492551651703103e-10,1.1062783060184227e-05,2.7058404625065766e-08,2.584924710228069e-08,6.95307486619443e-08,9.756743167013525e-06,2.9508774706455783e-08,2.7647593309317733e-05,6.8194406016373e-11,1.9548452546522167e-09,3.827144413765377e-06,3.79416845922495e-08,1.0341363889842974e-06,3.2309018688662237e-07,1.8375503090956157e-08,2.7446713977362647e-07,3.4643392016931395e-10,1.959379135698594e-06,1.3119028022127345e-08,9.085165894011029e-08,8.060317118961911e-06,3.827022452438242e-06,9.142877977629513e-09,4.0592461437212846e-08,2.3811201644867972e-07,1.018461114154281e-09,5.043040067524664e-07,7.185691623503165e-08
Kdm5d,1.7487071665259705e-05,0.00025454774592447376,5.6777977676861475e-05,1.2782617813170685e-07,8.87575137710525e-05,0.0011830261690817068,9.18792490543589e-06,0.002113795485747406,6.107415679827622e-07,3.458615129296787e-05,3.3785287893213864e-06,2.9903711639064105e-05,5.168878754520015e-07,0.0036111349764542154,4.0117425844752226e-08,7.011663780106815e-05,6.097111548975435e-05,2.780614610301342e-06,3.934607173594271e-06,1.6112271759663486e-05,0.00012024168972773107,7.861487748200464e-05,1.5409563135745915e-05,3.477979013298472e-05,1.8330244505617944e-11,1.912712653422333e-07,4.659627026024667e-05,4.1424522874187025e-07,5.3619085397787186e-05,2.073694179551727e-05,0.00131848716164125,2.7404761607973805e-06,0.00023394007710327464,1.72043167330618e-14,2.1453859438112756e-06,5.492612006296999e-08,2.948693666804873e-05,1.1003759061653604e-10,1.1358002969935118e-07,1.677917385481634e-06,4.162797382674321e-05,5.158425233353938e-10,4.077489104075212e-06,9.570442466339469e-07,5.1391842121440176e-08,1.453025769707096e-06,0.00014486908376769748,3.5173581765441114e-06,3.107376335309653e-07,9.752420780003654e-12,6.860979893404514e-06,1.3090197271540188e-05,6.423128294910033e-08,4.6941492928092425e-07,3.185979356197044e-07,1.1952223111587699e-07,9.174292369863885e-05,2.5380510175014864e-08,3.441068668217334e-07,0.0002742934125752117,1.5720922354259994e-05,7.367020460755265e-06,1.3000356901083145e-06,5.470232646159503e-05,2.9629759851303807e-06,1.397372935877076e-07,1.5295068323228871e-09,1.8441393372257086e-08,1.1915849548236332e-06,3.756651988381112e-06,3.878732696040497e-09,1.8742457561837549e-06,1.1834106088147651e-06,1.9009933255227198e-05,6.979813342484039e-08,0.00037315594791271383,0.00040531472449894206,0.00012283340158625406,7.23760515083879e-08,1.2578491204648829e-05,1.5219547716231601e-05,2.0833890340090447e-05,2.1560949099242398e-05,2.86222398303227e-06,9.699988197744612e-08,2.764795731638973e-08,0.00014345189635964675,2.6795687538428556e-06,9.459134095270207e-06,1.904850697910129e-06,1.2456161601611058e-08,3.5668802236109755e-05,8.683681816032236e-09,8.567476734694741e-08,3.0844293405770745e-09,9.719434421380621e-06,2.9841235674736995e-07,2.6865553213197437e-07,1.715309943019938e-08,0.00013408890860723097,3.1707523872258837e-06
Bambi,4.107821843253626e-10,1.3778880503142317e-06,1.062615698841573e-06,3.9113834303383607e-10,1.4433737940082426e-10,7.27173700088459e-08,4.017718758450745e-08,9.221588085408123e-08,5.86057168530043e-11,9.790410700914959e-10,1.2628937031324828e-08,1.2338145212733957e-08,1.9417537464225082e-08,2.9903781792448126e-08,2.1610908003936686e-08,1.739910332375642e-10,3.929335109787639e-08,5.387340540357484e-10,9.584041421955323e-11,3.414225910134639e-08,9.532337587526507e-09,7.2592852191053e-10,4.363208481473612e-11,1.2700273373531071e-08,2.603408910827032e-08,1.290334073225318e-07,1.3307480023833602e-07,1.521682192066235e-06,1.501948307778073e-06,1.3199337200074017e-08,3.383101386534704e-09,3.4354208746104777e-09,4.523499244247918e-08,6.7795743786226554e-09,3.015222739024793e-09,1.4436681122058485e-08,1.2502746581959217e-08,7.516654757177054e-08,8.476886410206103e-10,7.569665999920606e-10,2.2707149232414376e-12,4.3403929347367566e-08,1.9545544222845846e-09,1.6892755435579112e-07,3.594765031344544e-06,2.640081817144658e-08,2.3451368715812645e-09,1.3546736561670308e-10,1.0438575287299584e-09,3.772701702005423e-09,2.3717482224446427e-09,1.5740976251558194e-09,2.989420379657704e-09,2.840262397370703e-12,6.392281846376394e-08,1.870002690550206e-08,1.7703614295117578e-06,8.756285757170925e-10,9.700547605250533e-08,6.764498112067521e-05,4.1573903863121585e-09,7.310651662608002e-08,4.905262158475068e-07,4.4798146969728325e-10,4.468601826478475e-07,2.623735955354256e-10,6.116752226658953e-09,3.776425417939976e-08,6.023859731115375e-09,4.2297635446472823e-07,1.8080004855572844e-08,6.193562940479267e-09,2.753268127393674e-12,6.789247734626484e-10,1.2650960277239255e-06,2.851482500137898e-08,1.0956698397263611e-09,3.908764470420732e-11,1.878352168227081e-09,8.411976681422675e-09,5.227370687050706e-12,2.1253251409036415e-08,1.8198582150062207e-06,1.3426648152963415e-10,1.3608322526695468e-08,9.830419683664699e-09,2.9452107554228835e-10,9.411991646288206e-10,1.4725165860257327e-09,3.333903544032802e-09,1.3845995290512414e-08,4.894040691803511e-08,1.8713124497142907e-07,1.2269180689281795e-07,1.9078159463856332e-07,2.2372696146777097e-07,8.677261956289415e-14,9.806796365242482e-08,1.2315966669980523e-06,5.0115566445784345e-08,1.2565841806642023e-08
9430020K01Rik,2.0106892504872103e-12,8.880574155172806e-11,4.6524212630474925e-15,1.6278653459396692e-14,7.924617925683321e-15,2.4524862072326585e-12,7.655475389494476e-13,1.63417137886684e-10,3.0389357035173526e-13,5.448610263560951e-15,4.323549322603924e-12,3.514835943143873e-14,1.0707286549109798e-14,1.2156725154422467e-15,1.519267220020301e-13,4.1034070817562444e-14,2.20867725972636e-12,3.2873176438197745e-15,4.774020638219643e-13,5.18792738143993e-14,2.937805997175137e-11,1.0775713494033908e-11,3.5020435082691807e-12,2.995220805451155e-14,3.4961049337972154e-16,3.7349093254747555e-12,7.477529610830924e-14,3.8511302985510676e-13,1.347296436428216e-12,1.9022043577054085e-13,7.044269797838313e-13,3.4441220746846355e-10,3.509372690507256e-13,1.6151735325021907e-13,1.364943345781959e-13,3.3623256205015052e-12,1.1830979172756653e-14,6.653590314370683e-15,1.440288332030255e-14,2.8361295492474635e-14,2.435991028509894e-12,6.644977607010738e-13,5.135624307464799e-15,3.13114993482436e-14,1.816795860887057e-11,3.62814375026745e-13,5.83535588634566e-13,6.562439524114006e-14,5.622918112593689e-13,5.37496442218961e-15,4.078759991963893e-12,2.836620267701077e-16,9.099564801297027e-14,6.2536946883042935e-12,2.438970798080269e-10,4.399634505850098e-12,3.1275134791875146e-13,3.8092242475937365e-14,2.6755612993017655e-14,8.332625344190781e-13,2.1339921332840767e-15,5.683116056356259e-13,1.3883757487270517e-13,2.5092306604485247e-14,5.005499217330793e-16,5.768460252011682e-13,7.876140285555035e-12,1.6479895852882783e-13,2.0122724039029112e-12,3.370266300420217e-12,2.089661396788114e-12,2.6589013773820197e-16,8.183540950010162e-15,4.661084085414199e-15,5.7725571308515695e-12,4.711541389435226e-14,8.671819777727251e-14,6.820981259700549e-14,1.1838872076816995e-13,4.6616520119966616e-11,1.5351648342675214e-12,2.7404899087248675e-13,4.569924993647962e-12,1.7254999383669943e-14,5.753435772563463e-12,2.705406935410131e-13,2.425791782717765e-12,4.5091908301815716e-11,1.8114978366723848e-14,3.818881190728341e-16,5.883425217650437e-11,7.451403553990276e-13,1.5376445138879293e-14,2.7388234379962116e-11,4.0971276710380676e-15,8.21449050982927e-12,1.2970252301580772e-12,6.002212020873816e-11,3.925511799458624e-14,6.399261616099464e-15,2.8897128061211103e-13
Kif5b,1.9752899444737957e-08,1.5547892791657867e-08,5.258233237238444e-12,3.9007921864800085e-10,5.126460490352191e-08,3.577625596446479e-08,2.2648955445904e-08,1.514278794099295e-08,4.629959340867153e-11,2.8075599561813625e-09,3.6092475799043768e-09,1.8775906242330337e-09,1.0667794069316566e-08,4.449121646406883e-09,6.118486156411487e-10,6.884437120907728e-08,4.393064897401191e-10,7.243306348796871e-12,2.26358081198656e-09,2.2804332733490946e-10,2.831552794387086e-07,1.5635669517607285e-08,3.7893955006888315e-10,3.2168530212192797e-10,5.050398278007726e-09,5.513118086484874e-10,5.523616581247663e-09,2.018643776843557e-09,1.0527678909748998e-09,2.074003936883716e-09,1.0055465716117843e-10,1.531798020947579e-10,7.421732215827824e-11,3.4038103986814096e-08,9.789171123642639e-11,2.0985194957787246e-09,2.231738057741031e-09,6.589533969673568e-10,8.847867084065425e-14,1.798496558348056e-08,2.1436590527982323e-11,1.8817307744742645e-11,2.8802651137849256e-10,2.555423664393625e-09,2.0260578385922555e-09,1.228865751939858e-09,8.042078531490219e-09,8.869332127092749e-09,1.521274073849345e-09,2.623065033562478e-10,6.8206851331176234e-09,3.30798713233152e-07,1.3555417807814583e-09,5.3866184027957527e-08,2.3982198046800564e-12,7.498243857052607e-12,4.095355417949118e-09,1.0462986117202554e-10,1.048702678328391e-09,2.57441469030334e-11,1.5581239436744822e-09,4.5557943433792e-10,6.563425493629967e-11,9.453078494378868e-09,3.9458702383330685e-09,2.842120261625354e-09,3.8294156222553733e-08,1.7499096422853435e-09,1.3211863597712022e-08,1.4666716288368762e-10,5.898316761571033e-09,3.1194626989934995e-11,4.521258533328016e-09,8.048088990053543e-11,4.230546450797031e-09,3.125878170904172e-10,1.7130538256598666e-10,2.1651363994867235e-10,8.436933446111793e-10,9.150293254861262e-11,5.951726358948718e-12,7.71007642837881e-10,5.190615466099503e-07,1.2213909535696255e-09,5.204013841052816e-10,4.581169345274419e-11,1.3980452366884116e-09,4.5934322383836854e-08,3.1288001480704224e-09,3.133449514689086e-09,2.6599156386881524e-09,6.235635467474212e-10,1.2884975418650555e-10,1.4969341664303296e-12,3.0511780035455835e-09,3.7041871012310537e-09,2.9796164627010587e-08,5.525291404242111e-09,4.145026357975769e-09,6.049030462827233e-10,1.6540167929799128e-09
Rab18,6.397799309562211e-06,2.90929525162081e-07,7.253900219762088e-09,5.8223270812852015e-06,2.0388561484749525e-05,0.00017685950009722234,1.8651517498030578e-05,0.00012794144848285495,6.605517146303994e-05,6.196854023555759e-08,3.0627323411296716e-05,3.700828826495484e-07,9.533422015577732e-08,1.896140410979772e-05,1.1309288959513751e-05,3.460484283790581e-08,4.023261256822213e-06,2.4671913402692288e-06,3.751234020826563e-07,3.29679121145815e-08,1.2298278842423122e-06,1.0672194428859969e-07,5.0976063304022085e-06,7.770561503602232e-06,1.1497750433550768e-05,9.553519287509132e-07,1.1811505714753582e-08,2.9169857493719104e-08,2.7058736692562715e-08,9.753076571882083e-06,6.904664246573679e-06,0.0001515969411102491,1.309934558645071e-09,0.0003442199497849667,1.7635801292794798e-07,6.224850043465098e-06,2.1037993089435117e-05,6.996275420350804e-05,7.963240941111551e-05,2.4401263743675936e-09,1.9547028921357874e-05,0.0014473510611928266,1.4110989284192824e-06,1.517579975496575e-07,2.596067059813484e-06,4.882144488395526e-09,1.8635428358979e-05,4.738177147986911e-05,8.062665842116003e-07,0.00020852062261204532,1.4459145973687953e-08,0.0005110591234704397,4.456809973283289e-06,4.634109613040361e-06,2.8662705478556998e-06,3.333866024791277e-08,7.237091066466759e-05,6.498522099516575e-05,1.516800401422301e-07,1.476947528952124e-06,2.819086309363859e-08,9.56566102493697e-07,3.4609352504402936e-06,2.7242715851570438e-06,4.7981595894346e-08,5.4939138290093005e-06,6.969279621625862e-06,7.724840652417292e-06,2.1475530742960065e-07,1.5473614364896753e-07,2.96912463379253e-09,5.458151019349479e-07,3.987165959610048e-08,5.387421104516576e-06,1.6875129059785395e-07,4.904492992900082e-07,9.152957217275695e-06,9.946878141413815e-06,3.8420222746245366e-05,3.853143696495616e-08,3.289207801160406e-06,1.1463942879759323e-05,7.719101442771025e-05,1.9501386876665113e-07,1.400951169698593e-07,7.836738555533802e-06,2.997067080777923e-07,6.3350357625308206e-06,1.802368014269313e-09,1.010909392552684e-07,0.00010051301539534707,4.931874109189996e-07,2.0452796408004445e-05,4.032462238258994e-07,0.00013057938609336325,3.0641378805211015e-05,5.79134700242295e-08,3.6981994920899055e-10,3.467172957145013e-05,2.327979159110729e-07,3.077739174508053e-06
Rock1,4.7789181269320354e-05,2.866563031088293e-09,6.850530000105455e-05,1.1016775863498612e-07,9.852747809232532e-06,1.6849201702164927e-07,9.093319424357486e-06,2.146385127613074e-05,1.0426549068510287e-07,0.0005935558857548269,0.0003427083988319543,3.175143803826746e-06,3.851206621367563e-08,3.77283219176823e-05,3.8058010585627786e-05,4.0244572622066896e-08,2.1331401871515263e-06,2.397685784817112e-07,6.07363516847024e-06,1.716009226498329e-05,1.6258445193301097e-05,2.6349149008657674e-06,3.1719209918267655e-08,1.348832413443127e-08,0.0001944669291169376,5.290941832603554e-07,1.220325625844867e-06,0.00010971780526684894,1.8673639285504047e-06,0.00019449440816020022,5.61372180430693e-05,0.00023220649033296666,2.596637960179286e-06,3.363859048205609e-07,0.0013399632017449834,3.781605070921249e-07,4.6399055233948966e-05,0.0007904952296791136,0.00034159367139842325,3.932480722672308e-07,9.341986245102757e-05,1.4497485137827478e-07,0.00013735710052382392,9.06371464584676e-06,8.854242130327262e-05,4.051133018512922e-07,3.853064066961979e-07,2.331800419313614e-05,0.001240516561118329,3.8933270383173857e-07,8.647070920756503e-06,1.6521435877262757e-05,0.0011123250814562902,7.976284339439707e-05,0.0006581897041834079,6.359667955796467e-06,5.357684514137761e-06,7.462758260537824e-06,2.9466062884241965e-06,3.6415288330594288e-06,2.138905041628285e-06,1.599274945034053e-05,0.00036417965140175037,1.3687173402100268e-05,0.0005319719470838715,3.190528800104478e-07,7.154984504779289e-07,8.784743513719953e-08,6.031856515702865e-08,1.9812604749177106e-05,9.213184969219868e-07,1.0531284152769644e-08,1.8647078173318736e-06,1.915164136519836e-07,3.91951677756858e-07,3.85583230064323e-06,0.0003641580848260122,4.294503636917713e-06,2.2386736852267383e-05,2.782217065773536e-06,1.219702619318062e-06,5.110868900534191e-05,4.318388033590365e-06,1.666192637921168e-06,2.578717741861886e-05,2.361678843302792e-05,0.0005458811881151994,5.842458699826615e-06,1.5042047175717193e-05,8.284557717575364e-05,0.00015559367212051898,9.975774661218561e-06,0.0001914952665789833,4.484565897511897e-06,3.0641250099776406e-05,8.410584756271576e-07,3.230633223645697e-07,1.9694610411333683e-06,4.337430480006868e-07,1.0865492843366988e-05,6.9112131081671456e-06
